Beijing/IVDC-02-06/2020,NC_016994.1,3.069397
Beijing/IVDC-02-06/2020,NC_016995.1,3.177328
Beijing/IVDC-02-06/2020,NC_016996.1,3.134354
Beijing/IVDC-02-06/2020,NC_017083.1,2.641425
Beijing/IVDC-02-06/2020,NC_018871.1,2.627733
Beijing/IVDC-02-06/2020,NC_019843.3,2.148359
Beijing/IVDC-02-06/2020,NC_022103.1,2.723920
Beijing/IVDC-02-06/2020,NC_023760.1,2.573474
Beijing/IVDC-02-06/2020,NC_025217.1,2.191885
Beijing/IVDC-02-06/2020,NC_026011.1,2.633574
Beijing/IVDC-02-06/2020,NC_028752.1,2.681144
Beijing/IVDC-02-06/2020,NC_028806.1,2.599454
Beijing/IVDC-02-06/2020,NC_028811.1,2.640479
Beijing/IVDC-02-06/2020,NC_028814.1,2.641157
Beijing/IVDC-02-06/2020,NC_028824.1,2.787159
Beijing/IVDC-02-06/2020,NC_028833.1,2.715198
Beijing/IVDC-02-06/2020,NC_030292.1,2.609878
Beijing/IVDC-02-06/2020,NC_030886.1,2.201649
Beijing/IVDC-02-06/2020,NC_032107.1,2.670601
Beijing/IVDC-02-06/2020,NC_032730.1,2.632987
Beijing/IVDC-02-06/2020,NC_034440.1,2.120024
Beijing/IVDC-02-06/2020,NC_034972.1,2.694102
Beijing/IVDC-02-06/2020,NC_038294.1,2.144457
Beijing/IVDC-02-06/2020,NC_038861.1,2.523986
Beijing/IVDC-02-06/2020,NC_039207.1,2.027148
Beijing/IVDC-02-06/2020,NC_039208.1,3.222936
Beijing/IVDC-02-06/2020,NC_045512.2,0.000554
Beijing/IVDC-02-06/2020,NC_046964.1,2.637130
Beijing/IVDC-02-06/2020,NC_046965.1,2.635345
Beijing/IVDC-02-06/2020,NC_048213.1,2.671602
Beijing/IVDC-02-06/2020,NC_048214.1,2.661384
Beijing/IVDC-02-06/2020,NC_048216.1,2.737843
Beijing/IVDC-02-06/2020,NC_048217.1,2.673811
Beijing/IVDC-02-06/2020,bat/Yunnan/RaTG13/2013,0.368203
Beijing/IVDC-02-06/2020,env/Beijing/IVDC-03-06/2020,0.000187
JQ410000.1,AC_000192.1,2.835173
JQ410000.1,Beijing/IVDC-01-06/2020,2.629946
JQ410000.1,Beijing/IVDC-02-06/2020,2.629595
JQ410000.1,JQ410000.1,0.000000
JQ410000.1,JX860640.1,2.847830
JQ410000.1,KF793826.1,2.923722
JQ410000.1,KX432213.1,2.835628
JQ410000.1,LC364342.1,2.990819
JQ410000.1,LC364343.1,2.975329
JQ410000.1,MH532440.1,3.013650
JQ410000.1,MH810163.1,2.848723
JQ410000.1,MK423877.1,2.459594
JQ410000.1,MT040336.1,2.572322
JQ410000.1,MT121216.1,2.723756
JQ410000.1,NC_001451.1,2.562830
JQ410000.1,NC_001846.1,2.906858
JQ410000.1,NC_002306.3,2.246119
JQ410000.1,NC_002645.1,0.947577
JQ410000.1,NC_003045.1,2.846768
JQ410000.1,NC_003436.1,1.788087
JQ410000.1,NC_004718.3,2.681585
JQ410000.1,NC_005831.2,1.465079
JQ410000.1,NC_006213.1,2.787335
JQ410000.1,NC_006577.2,2.706716
JQ410000.1,NC_009019.1,2.601144
JQ410000.1,NC_009020.1,2.811648
JQ410000.1,NC_009021.1,2.583608
JQ410000.1,NC_009657.1,1.649220
JQ410000.1,NC_009988.1,1.593653
JQ410000.1,NC_010437.1,1.714523
JQ410000.1,NC_010438.1,2.100728
JQ410000.1,NC_010646.1,2.955814
JQ410000.1,NC_010800.1,2.568022
JQ410000.1,NC_011547.1,2.942709
JQ410000.1,NC_011549.1,2.875865
JQ410000.1,NC_011550.1,2.954558
JQ410000.1,NC_012936.1,2.909888
JQ410000.1,NC_014470.1,2.591622
JQ410000.1,NC_016991.1,2.950829
JQ410000.1,NC_016992.1,3.054459
JQ410000.1,NC_016993.1,3.095148
JQ410000.1,NC_016994.1,3.013693
JQ410000.1,NC_016995.1,2.929803
JQ410000.1,NC_016996.1,2.848525
JQ410000.1,NC_017083.1,2.821304
JQ410000.1,NC_018871.1,1.747521
JQ410000.1,NC_019843.3,2.665951
JQ410000.1,NC_022103.1,1.771805
JQ410000.1,NC_023760.1,1.963395
JQ410000.1,NC_025217.1,2.925471
JQ410000.1,NC_026011.1,2.817828
JQ410000.1,NC_028752.1,0.589260
JQ410000.1,NC_028806.1,2.100837
JQ410000.1,NC_028811.1,1.433378
JQ410000.1,NC_028814.1,1.517748
JQ410000.1,NC_028824.1,1.620473
JQ410000.1,NC_028833.1,1.708794
JQ410000.1,NC_030292.1,1.941291
JQ410000.1,NC_030886.1,2.772005
JQ410000.1,NC_032107.1,1.625586
JQ410000.1,NC_032730.1,2.010338
JQ410000.1,NC_034440.1,2.659733
JQ410000.1,NC_034972.1,1.938333
JQ410000.1,NC_038294.1,2.658584
JQ410000.1,NC_038861.1,2.127099
JQ410000.1,NC_039207.1,2.682731
JQ410000.1,NC_039208.1,3.097152
JQ410000.1,NC_045512.2,2.630337
JQ410000.1,NC_046964.1,1.524391
JQ410000.1,NC_046965.1,2.617227
JQ410000.1,NC_048213.1,2.564184
JQ410000.1,NC_048214.1,2.440253
JQ410000.1,NC_048216.1,1.628365
JQ410000.1,NC_048217.1,2.905432
JQ410000.1,bat/Yunnan/RaTG13/2013,2.619881
JQ410000.1,env/Beijing/IVDC-03-06/2020,2.629975
JX860640.1,AC_000192.1,1.769252
JX860640.1,Beijing/IVDC-01-06/2020,2.587379
JX860640.1,Beijing/IVDC-02-06/2020,2.587338
JX860640.1,JQ410000.1,2.847830
JX860640.1,JX860640.1,0.000000
JX860640.1,KF793826.1,2.599247
JX860640.1,KX432213.1,0.023204
JX860640.1,LC364342.1,3.381904
JX860640.1,LC364343.1,3.385934
JX860640.1,MH532440.1,3.457390
JX860640.1,MH810163.1,0.115673
JX860640.1,MK423877.1,2.834583
JX860640.1,MT040336.1,2.673594
JX860640.1,MT121216.1,2.603641
JX860640.1,NC_001451.1,2.799593
JX860640.1,NC_001846.1,1.334090
JX860640.1,NC_002306.3,2.672928
JX860640.1,NC_002645.1,2.860332
JX860640.1,NC_003045.1,0.024334
JX860640.1,NC_003436.1,2.823367
JX860640.1,NC_004718.3,2.629330
JX860640.1,NC_005831.2,2.787200
JX860640.1,NC_006213.1,0.391361
JX860640.1,NC_006577.2,1.099629
JX860640.1,NC_009019.1,2.524233
JX860640.1,NC_009020.1,2.708865
JX860640.1,NC_009021.1,2.607777
JX860640.1,NC_009657.1,2.756169
JX860640.1,NC_009988.1,2.806438
JX860640.1,NC_010437.1,2.717736
JX860640.1,NC_010438.1,2.736426
JX860640.1,NC_010646.1,2.562690
JX860640.1,NC_010800.1,2.795413
JX860640.1,NC_011547.1,3.244753
JX860640.1,NC_011549.1,3.172283
JX860640.1,NC_011550.1,3.423476
JX860640.1,NC_012936.1,1.314735
JX860640.1,NC_014470.1,2.658937
JX860640.1,NC_016991.1,3.295776
JX860640.1,NC_016992.1,3.557803
JX860640.1,NC_016993.1,3.502320
JX860640.1,NC_016994.1,3.429092
JX860640.1,NC_016995.1,3.295024
JX860640.1,NC_016996.1,3.160553
JX860640.1,NC_017083.1,1.097706
JX860640.1,NC_018871.1,2.719812
JX860640.1,NC_019843.3,2.653580
JX860640.1,NC_022103.1,2.781482
JX860640.1,NC_023760.1,2.532296
JX860640.1,NC_025217.1,2.539028
JX860640.1,NC_026011.1,1.351350
JX860640.1,NC_028752.1,2.849425
JX860640.1,NC_028806.1,2.690145
JX860640.1,NC_028811.1,2.827058
JX860640.1,NC_028814.1,2.796014
JX860640.1,NC_028824.1,2.830779
JX860640.1,NC_028833.1,2.875567
JX860640.1,NC_030292.1,2.698660
JX860640.1,NC_030886.1,2.766419
JX860640.1,NC_032107.1,2.802480
JX860640.1,NC_032730.1,2.726049
JX860640.1,NC_034440.1,2.591379
JX860640.1,NC_034972.1,2.854071
JX860640.1,NC_038294.1,2.651048
JX860640.1,NC_038861.1,2.652288
JX860640.1,NC_039207.1,2.502528
JX860640.1,NC_039208.1,3.550419
JX860640.1,NC_045512.2,2.589716
JX860640.1,NC_046964.1,2.780671
JX860640.1,NC_046965.1,2.642404
JX860640.1,NC_048213.1,2.799802
JX860640.1,NC_048214.1,2.822850
JX860640.1,NC_048216.1,2.802197
JX860640.1,NC_048217.1,1.334427
JX860640.1,bat/Yunnan/RaTG13/2013,2.610784
JX860640.1,env/Beijing/IVDC-03-06/2020,2.588174
KF793826.1,AC_000192.1,2.590345
KF793826.1,Beijing/IVDC-01-06/2020,2.668690
KF793826.1,Beijing/IVDC-02-06/2020,2.668294
KF793826.1,JQ410000.1,2.923722
KF793826.1,JX860640.1,2.599247
KF793826.1,KF793826.1,0.000000
KF793826.1,KX432213.1,2.615102
KF793826.1,LC364342.1,3.498269
KF793826.1,LC364343.1,3.471645
KF793826.1,MH532440.1,3.593779
KF793826.1,MH810163.1,2.591881
KF793826.1,MK423877.1,2.703356
KF793826.1,MT040336.1,2.664393
KF793826.1,MT121216.1,2.747428
KF793826.1,NC_001451.1,2.715860
KF793826.1,NC_001846.1,2.653571
KF793826.1,NC_002306.3,2.690486
KF793826.1,NC_002645.1,2.921089
KF793826.1,NC_003045.1,2.597010
KF793826.1,NC_003436.1,2.995387
KF793826.1,NC_004718.3,2.784654
KF793826.1,NC_005831.2,2.951734
KF793826.1,NC_006213.1,2.608615
KF793826.1,NC_006577.2,2.796738
KF793826.1,NC_009019.1,2.543126
KF793826.1,NC_009020.1,2.794333
KF793826.1,NC_009021.1,2.623666
KF793826.1,NC_009657.1,2.884273
KF793826.1,NC_009988.1,2.963798
KF793826.1,NC_010437.1,2.799249
KF793826.1,NC_010438.1,2.858515
KF793826.1,NC_010646.1,0.379977
KF793826.1,NC_010800.1,2.737168
KF793826.1,NC_011547.1,3.295543
KF793826.1,NC_011549.1,3.311734
KF793826.1,NC_011550.1,3.486593
KF793826.1,NC_012936.1,2.623768
KF793826.1,NC_014470.1,2.832470
KF793826.1,NC_016991.1,3.414195
KF793826.1,NC_016992.1,3.680006
KF793826.1,NC_016993.1,3.599945
KF793826.1,NC_016994.1,3.519125
KF793826.1,NC_016995.1,3.393839
KF793826.1,NC_016996.1,3.334280
KF793826.1,NC_017083.1,2.668604
KF793826.1,NC_018871.1,2.814041
KF793826.1,NC_019843.3,2.667210
KF793826.1,NC_022103.1,2.885338
KF793826.1,NC_023760.1,2.729506
KF793826.1,NC_025217.1,2.647821
KF793826.1,NC_026011.1,2.616178
KF793826.1,NC_028752.1,2.916872
KF793826.1,NC_028806.1,2.878679
KF793826.1,NC_028811.1,2.831651
KF793826.1,NC_028814.1,2.861351
KF793826.1,NC_028824.1,2.972349
KF793826.1,NC_028833.1,2.886201
KF793826.1,NC_030292.1,2.768152
KF793826.1,NC_030886.1,2.698465
KF793826.1,NC_032107.1,2.858054
KF793826.1,NC_032730.1,2.794690
KF793826.1,NC_034440.1,2.707298
KF793826.1,NC_034972.1,2.887613
KF793826.1,NC_038294.1,2.658790
KF793826.1,NC_038861.1,2.776348
KF793826.1,NC_039207.1,2.568620
KF793826.1,NC_039208.1,3.663057
KF793826.1,NC_045512.2,2.669320
KF793826.1,NC_046964.1,2.849318
KF793826.1,NC_046965.1,2.584130
KF793826.1,NC_048213.1,2.744420
KF793826.1,NC_048214.1,2.701286
KF793826.1,NC_048216.1,2.819898
KF793826.1,NC_048217.1,2.654649
KF793826.1,bat/Yunnan/RaTG13/2013,2.710820
KF793826.1,env/Beijing/IVDC-03-06/2020,2.668298
KX432213.1,AC_000192.1,1.788342
KX432213.1,Beijing/IVDC-01-06/2020,2.595198
KX432213.1,Beijing/IVDC-02-06/2020,2.595154
KX432213.1,JQ410000.1,2.835628
KX432213.1,JX860640.1,0.023204
KX432213.1,KF793826.1,2.615102
KX432213.1,KX432213.1,0.000000
KX432213.1,LC364342.1,3.374943
KX432213.1,LC364343.1,3.381341
KX432213.1,MH532440.1,3.459038
KX432213.1,MH810163.1,0.132830
KX432213.1,MK423877.1,2.804465
KX432213.1,MT040336.1,2.668471
KX432213.1,MT121216.1,2.615907
KX432213.1,NC_001451.1,2.779737
KX432213.1,NC_001846.1,1.350347
KX432213.1,NC_002306.3,2.681331
KX432213.1,NC_002645.1,2.842070
KX432213.1,NC_003045.1,0.039547
KX432213.1,NC_003436.1,2.815385
KX432213.1,NC_004718.3,2.631412
KX432213.1,NC_005831.2,2.766998
KX432213.1,NC_006213.1,0.397135
KX432213.1,NC_006577.2,1.086140
KX432213.1,NC_009019.1,2.528136
KX432213.1,NC_009020.1,2.705506
KX432213.1,NC_009021.1,2.615828
KX432213.1,NC_009657.1,2.759575
KX432213.1,NC_009988.1,2.783207
KX432213.1,NC_010437.1,2.718263
KX432213.1,NC_010438.1,2.733986
KX432213.1,NC_010646.1,2.581554
KX432213.1,NC_010800.1,2.775883
KX432213.1,NC_011547.1,3.239993
KX432213.1,NC_011549.1,3.162683
KX432213.1,NC_011550.1,3.421884
KX432213.1,NC_012936.1,1.328602
KX432213.1,NC_014470.1,2.661672
KX432213.1,NC_016991.1,3.293594
KX432213.1,NC_016992.1,3.557591
KX432213.1,NC_016993.1,3.497709
KX432213.1,NC_016994.1,3.439773
KX432213.1,NC_016995.1,3.288147
KX432213.1,NC_016996.1,3.134860
KX432213.1,NC_017083.1,1.102990
KX432213.1,NC_018871.1,2.702609
KX432213.1,NC_019843.3,2.664680
KX432213.1,NC_022103.1,2.771454
KX432213.1,NC_023760.1,2.535033
KX432213.1,NC_025217.1,2.539676
KX432213.1,NC_026011.1,1.357589
KX432213.1,NC_028752.1,2.827323
KX432213.1,NC_028806.1,2.683603
KX432213.1,NC_028811.1,2.828311
KX432213.1,NC_028814.1,2.782237
KX432213.1,NC_028824.1,2.796134
KX432213.1,NC_028833.1,2.857866
KX432213.1,NC_030292.1,2.696013
KX432213.1,NC_030886.1,2.772716
KX432213.1,NC_032107.1,2.802202
KX432213.1,NC_032730.1,2.723866
KX432213.1,NC_034440.1,2.587244
KX432213.1,NC_034972.1,2.846008
KX432213.1,NC_038294.1,2.664040
KX432213.1,NC_038861.1,2.653400
KX432213.1,NC_039207.1,2.502990
KX432213.1,NC_039208.1,3.535030
KX432213.1,NC_045512.2,2.597534
KX432213.1,NC_046964.1,2.781619
KX432213.1,NC_046965.1,2.634195
KX432213.1,NC_048213.1,2.781230
KX432213.1,NC_048214.1,2.810913
KX432213.1,NC_048216.1,2.783098
KX432213.1,NC_048217.1,1.350809
KX432213.1,bat/Yunnan/RaTG13/2013,2.612837
KX432213.1,env/Beijing/IVDC-03-06/2020,2.595994
LC364342.1,AC_000192.1,3.309228
LC364342.1,Beijing/IVDC-01-06/2020,3.164773
LC364342.1,Beijing/IVDC-02-06/2020,3.164433
LC364342.1,JQ410000.1,2.990819
LC364342.1,JX860640.1,3.381904
LC364342.1,KF793826.1,3.498269
LC364342.1,KX432213.1,3.374943
LC364342.1,LC364342.1,0.000000
LC364342.1,LC364343.1,0.038853
LC364342.1,MH532440.1,1.351430
LC364342.1,MH810163.1,3.396146
LC364342.1,MK423877.1,2.963248
LC364342.1,MT040336.1,3.168522
LC364342.1,MT121216.1,3.133728
LC364342.1,NC_001451.1,3.029871
LC364342.1,NC_001846.1,3.335861
LC364342.1,NC_002306.3,3.121263
LC364342.1,NC_002645.1,3.029166
LC364342.1,NC_003045.1,3.367547
LC364342.1,NC_003436.1,2.975640
LC364342.1,NC_004718.3,3.178052
LC364342.1,NC_005831.2,3.046817
LC364342.1,NC_006213.1,3.337435
LC364342.1,NC_006577.2,3.347407
LC364342.1,NC_009019.1,3.239850
LC364342.1,NC_009020.1,3.348169
LC364342.1,NC_009021.1,3.188536
LC364342.1,NC_009657.1,2.961834
LC364342.1,NC_009988.1,2.999331
LC364342.1,NC_010437.1,3.023235
LC364342.1,NC_010438.1,3.099651
LC364342.1,NC_010646.1,3.457786
LC364342.1,NC_010800.1,2.922866
LC364342.1,NC_011547.1,0.868327
LC364342.1,NC_011549.1,0.910103
LC364342.1,NC_011550.1,1.373441
LC364342.1,NC_012936.1,3.340411
LC364342.1,NC_014470.1,3.105931
LC364342.1,NC_016991.1,0.898487
LC364342.1,NC_016992.1,1.385487
LC364342.1,NC_016993.1,1.496229
LC364342.1,NC_016994.1,2.344168
LC364342.1,NC_016995.1,2.412394
LC364342.1,NC_016996.1,1.372260
LC364342.1,NC_017083.1,3.372571
LC364342.1,NC_018871.1,3.018151
LC364342.1,NC_019843.3,3.239893
LC364342.1,NC_022103.1,3.029934
LC364342.1,NC_023760.1,3.136969
LC364342.1,NC_025217.1,3.405025
LC364342.1,NC_026011.1,3.374066
LC364342.1,NC_028752.1,3.032802
LC364342.1,NC_028806.1,3.010190
LC364342.1,NC_028811.1,2.995990
LC364342.1,NC_028814.1,3.003225
LC364342.1,NC_028824.1,2.943279
LC364342.1,NC_028833.1,3.087703
LC364342.1,NC_030292.1,3.005093
LC364342.1,NC_030886.1,3.283211
LC364342.1,NC_032107.1,2.951038
LC364342.1,NC_032730.1,3.158633
LC364342.1,NC_034440.1,3.171805
LC364342.1,NC_034972.1,2.986607
LC364342.1,NC_038294.1,3.241397
LC364342.1,NC_038861.1,2.960031
LC364342.1,NC_039207.1,3.312880
LC364342.1,NC_039208.1,1.375907
LC364342.1,NC_045512.2,3.164993
LC364342.1,NC_046964.1,2.970520
LC364342.1,NC_046965.1,3.141963
LC364342.1,NC_048213.1,2.977379
LC364342.1,NC_048214.1,2.993043
LC364342.1,NC_048216.1,3.065387
